Product Name,Quantity,Retail Price,Received,Profit,Amazon Link,Ebay Link
"Apple Barrel Acrylic Paint in Assorted Colors (2 oz), 20513, Bright Yellow",1,0.63,1.93,1.01,https://www.amazon.com/Apple-Barrel-Acrylic-Assorted-Colors/dp/B005U7BNPE?tag=dcaft-20,https://www.ebay.com/itm/355164520781
"1ft Right Angle USB C Cable Fast Charging, 3 Pack 90 Degree USB A to USB Type C Cord Short 3A Compatible with Samsung Galaxy Note 10 S9 S10 S20 S21 Google Pixel 4a 5g LG Stylo 6 5 V60",1,8.38,11.34,1.26,https://www.amazon.com/1Ft-Right-Angle-Usb-C-Cable-Fast-Charging-3-Pack-90-Degree-Usb-A-To-Usb-Type-C/dp/B092ZS6SJG?tag=dcaft-20,https://www.ebay.com/itm/315037111420
"Hydro Mousse - Liquid Lawn Refill Pack, 2lb Bag (Covers 400sq. ft.)",1,22.94,28.61,1.38,https://www.amazon.com/Hydro-Mousse-Refill-Bag-Original-Grass-Seed-Mix/dp/B01H4UCAQ0?tag=dcaft-20,https://www.ebay.com/itm/156085495400
"Luden's Sore Throat Drops, For Minor Sore Throat Relief, Wild Cherry, 30 Count",1,1.96,4.11,1.53,https://www.amazon.com/Ludens-Cherry-Throat-Soothes-Tastes/dp/B00I67FS10?tag=dcaft-20,https://www.ebay.com/itm/404249951744
"[Angled Tips] 8 Pcs Reusable Boba Straws & Smoothie Straws - Multi Colors Jumbo Wide Reusable Straws, BPA FREE Food-Grade Plastic Straws for Bubble Tea(Tapioca, Boba Pearls), Milkshakes with 2 Brushes",1,5.49,7.99,1.3,https://www.amazon.com/Angled-Tips-Reusable-Straws-Smoothie/dp/B07RY765XD?tag=dcaft-20,https://www.ebay.com/itm/225470904720
Titan 15611 1/2-Inch Drive x 11mm Hex Bit Socket,1,4.14,6.21,1.14,https://www.amazon.com/Titan-15611-12-Inch-Drive-X-11Mm-Hex-Bit-Socket/dp/B004W80ESO?tag=dcaft-20,https://www.ebay.com/itm/375315678309
"ROASTED PUMPKIN SEEDS to Eat in Shell by Premium Orchards MIXED NUTS - Salted with Sea Salt - Non-GMO Vegan Fresh Healthy Snacks/ - Great source of Plant Protein, Zinc, Magnesium & Iron - 1 Bag",2,23.98,33.38,4.4,https://www.amazon.com/dp/B01KMVLOLK?tag=dcaft-20,https://www.ebay.com/itm/296280736935
"1.2-1.5 Gallon/180pcs Small Wastebasket Trash Bags Black Garbage Bag,Thin Material, Bedroom Office Trash Can Liners",1,9.07,12.58,1.62,https://www.amazon.com/dp/B0747JM9F2?tag=dcaft-20,https://www.ebay.com/itm/186302044319
"PLANTERS Salted Mixed Nuts, Party Snacks, Plant-Based Protein, 27 Oz Canister",1,9.98,14,1.92,https://www.amazon.com/PLANTERS-Salted-Plant-Based-Protein-Canister/dp/B00FN6EHWS?tag=dcaft-20,https://www.ebay.com/itm/355607931329
"OASIS #80257 Vita Drops for Small Birds, 2- ounce liquid multivitamin",1,10.79,14.05,1.15,https://www.amazon.com/Oasis-80257-Vita-Drops-For-Small-Birds-2-Ounce-Liquid-Multivitamin/dp/B004QDAC28?tag=dcaft-20,https://www.ebay.com/itm/315214234978
"Jordan's Skinny Syrups Sugar Free Coffee Syrup, Cinnamon Dolce Flavor Drink Mix, Zero Calorie Flavoring for Chai Latte, Protein Shake, Food and More, Gluten Free, Keto Friendly, 25.4 Fl Oz, 1 Pack",2,19.98,30.56,6,https://www.amazon.com/Jordans-Skinny-Syrups-Sugar-Cinnamon/dp/B07FYSS14S?tag=dcaft-20,https://www.ebay.com/itm/335170123551
"Menorah Candles Chanukah Candles 44 Tall Colorful Hanukkah Candles for All 8 Nights of Chanukah (Tall White & Blue Candles, Single)",1,6.55,8.93,1.04,https://www.amazon.com/dp/B07Y8RQRYW?tag=dcaft-20,https://www.ebay.com/itm/404870354568
"Weber Exterior Grill Cleaner, Black",1,10.49,15.93,3.05,https://www.amazon.com/Weber-Exterior-Grill-Cleaner-Black/dp/B093CDX6RP?tag=dcaft-20,https://www.ebay.com/itm/176205803157
"X-BULL Winch Cover Neoprene Fits for 8500-13500lb,Waterproof",1,42.59,53.99,3.3,https://www.amazon.com/X-Bull-Winch-Cover-Neoprene-Fits-For-8500-17500Lbwaterproof/dp/B077TLRDJJ?tag=dcaft-20,https://www.ebay.com/itm/305429987143
"Donna Super Jumbo Shower Cap Waterproof Material 1pc for Women or Men Shower Cap for Roller Sets, Afros, Twist, Silk Wraps and More Reusable (BLACK COLOR)",1,6.11,8.95,1.5,https://www.amazon.com/Donna-Super-Jumbo-Shower-Cap-Waterproof-Material-1Pc-For-Women-Or-Men-Shower-Cap/dp/B01M07UHTZ?tag=dcaft-20,https://www.ebay.com/itm/226068468461
"Zsirue Oyster Shucking Knife, 2.75"" New Haven Style Oyster Shucker Clam Knife with Non-Slip Poly Handle, Seafood Opener Seafood Tools (White)",1,6.51,8.93,1.08,https://www.amazon.com/Zsirue-Oyster-Shucking-Knife-275-New-Haven-Style-Oyster-Shucker-Clam-Knife-Wi/dp/B091GMXX7X?tag=dcaft-20,https://www.ebay.com/itm/296200049531
"Bar's Leaks HDC Radiator Stop Leak Tablet - 60 Grams, Brown",1,4.09,6.45,1.39,https://www.amazon.com/Bars-Leaks-Hdc-Radiator-Stop-Leak-Tablet-60-Grams-Brown/dp/B000KKND3Q?tag=dcaft-20,https://www.ebay.com/itm/404715450306
"Mrs. Stewart's Concentrated liquid bluing , 8 ounce",1,6.58,9.28,1.31,https://www.amazon.com/Mrs-Stewarts-Concentrated-Liquid-Bluing-8-Ounce-Pack-Of-2/dp/B001NEMV3Q?tag=dcaft-20,https://www.ebay.com/itm/156071374478
"Calming Blends Diverticulitis Tea | Organic Loose Leaf Tea, Caffeine Free | 36 Cups | Made In USA",1,18.95,25.7,2.9,https://www.amazon.com/dp/B01DTH9K0G?tag=dcaft-20,https://www.ebay.com/itm/304960674377
Hornady 043200 Die Maintenance Kit,1,24.07,31.75,2.92,https://www.amazon.com/Hornady-043200-Die-Maintenance-Kit/dp/B004Y6YJG2?tag=dcaft-20,https://www.ebay.com/itm/404715449357
Rio Bravo (DVD) (Rpkg),2,10.54,15.3,2.46,https://www.amazon.com/Rio-Bravo-Dvd-Rpkg/dp/B0045HCJSK?tag=dcaft-20,https://www.ebay.com/itm/134842283632
Chrome Cherry Omni Grip 6 Pack with Pen and Pencil Comfort Grips,1,11.09,14.69,1.4,https://www.amazon.com/Chrome-Cherry-Omni-Grip-6-Pack-With-Pen-And-Pencil-Comfort-Grips/dp/B07JR68Y37?tag=dcaft-20,https://www.ebay.com/itm/296283315484
"Maruchan Instant Lunch Hot & Spicy Shrimp, 2.25 Oz, Pack of 12",1,6.24,9.18,1.56,https://www.amazon.com/Maruchan-Instant-Lunch-Hot-Spicy-Shrimp-225-Oz-Pack-Of-12/dp/B003OB2DM0?tag=dcaft-20,https://www.ebay.com/itm/126409814088
TEKTON 1/4 in. Drive x 1/4 in. Magnetic Hex Bit Holder Socket | SHA05402,1,7.49,10.24,1.21,https://www.amazon.com/Tekton-14-In-Drive-X-14-In-Magnetic-Hex-Bit-Holder-Socket-Sha05402/dp/B0BYTGKQTD?tag=dcaft-20,https://www.ebay.com/itm/395057669410
"HUSWELL 21-Teeth Splined + A-Circle Carburetor Adjustment Tool Screwdriver Kit, Carburator Adjusting Small Engine Carb Tune up Tool Kit, Carburetor Adjuster Tool",1,5.99,10.1,2.6,https://www.amazon.com/dp/B096FNS6TD?tag=dcaft-20,https://www.ebay.com/itm/176199765999
"Derm Dude Holy Foot Cream, Moisturizing Foot Cream for Dry Cracked Heels, Foot Odor Eliminator, with Arrowroot, Deoplex and Aloe, Alpine Breeze Scent",1,19.01,23.82,1.24,https://www.amazon.com/dp/B0CRD5FK81?tag=dcaft-20,https://www.ebay.com/itm/296333144012
"Traditional Medicinals Organic Nettle Leaf Herbal Tea, Supports Joint Health & Overall Wellness, (Pack of 1) - 16 Tea Bags",1,5.03,7.83,1.63,https://www.amazon.com/dp/B014UHK242?tag=dcaft-20,https://www.ebay.com/itm/225928005449
"CRAFTSMAN 3/8"" To 1/2"" Socket Adapter, 1/2-Inch Drive, Female to Male (CMMT99222)",1,9.72,12.62,1.01,https://www.amazon.com/Craftsman-38-To-12-Socket-Adapter-12-Inch-Drive-Female-To-Male-Cmmt99222/dp/B07QF1CYKD?tag=dcaft-20,https://www.ebay.com/itm/315098462720
"Kate Blanc Cosmetics Castor Oil (2oz), USDA Certified Organic, 100% Pure, Cold Pressed, Hexane Free Stimulate Growth for Eyelashes, Eyebrows, Hair. Skin Moisturizer & Hair Treatment Starter Kit",1,10.49,14,1.41,https://www.amazon.com/Certified-Kate-Stimulate-Eyelashes-Treatment/dp/B01NALN8Q9?tag=dcaft-20,https://www.ebay.com/itm/355605385823
"Channellock 926T Universal Tip Kit, 5-Tips",1,9.08,14.39,3.15,https://www.amazon.com/Channellock-Replacement-Tips-Steel-927-Replacement-Tip-Kit-927T/dp/B000GHYBL6?tag=dcaft-20,https://www.ebay.com/itm/225999260860
"Smays 2-Pack 25ft USB to Micro USB Extension Power Cable Compatible for Wyze Cam, Oculus Go, Yi Home Camera, Kasa Cam Security Camera, White",1,12.95,16.69,1.24,https://www.amazon.com/Smays-2-Pack-25Ft-Usb-To-Micro-Usb-Extension-Power-Cable-Compatible-For-Wyze-Cam/dp/B07FR1ZRWJ?tag=dcaft-20,https://www.ebay.com/itm/355167380098
"Mayflower Products Pro Size Polishing Cleaning Cloth Pure Cotton Made in USA for Gold, Silver, and Platinum Jewelry, Eco Friendly Large Cleaner Cloth 11 x 14 in. Keeps Jewelry Clean and Shiny",2,23.69,35.64,6.6,https://www.amazon.com/Pro-Size-Polishing-Cleaning-Cloth-Pure-Cotton-Made-In-Usa-For-Gold-Silver-And/dp/B01LIJED4U?tag=dcaft-20,https://www.ebay.com/itm/335197291559
"Icelandic Glacial Natural Spring Alkaline Water, 330 mL (Pack of 30_",2,59.98,82.32,10,https://www.amazon.com/Icelandic-Glacial-Natural-Spring-Alkaline-Water-330-Ml-Pack-Of-30/dp/B00ENXM5BW?tag=dcaft-20,https://www.ebay.com/itm/335191282100
"Yard Waste Sticker Yard Waste Only Signs 2 Pack 10"" x 7"" Recycle Yard Debris Only Stickers, Self Adhesive Vinyl Water Proof Yard Waste Decals, Outdoor & Indoor",1,6.28,9.59,1.87,https://www.amazon.com/Yard-Waste-Sticker-Yard-Waste-Only-Signs-2-Pack-10-X-7-Recycle-Yard-Debris-Onl/dp/B08NG9LCJ7?tag=dcaft-20,https://www.ebay.com/itm/155732637818
Crusader Rabbit's Wild West Adventures [DVD],1,12.87,16.46,1.12,https://www.amazon.com/Crusader-Rabbits-Wild-West-Adventures-Dvd/dp/B07F6WPKMH?tag=dcaft-20,https://www.ebay.com/itm/296117574322
"[monsoon] Patio L-Shaped Sectional Sofa Cover Heavy Duty Waterproof Outdoor Couch Lounge Loveseat Patio Furniture Cover (85"")",1,8.87,11.85,1.2,https://www.amazon.com/dp/B09HR4GQFQ?tag=dcaft-20,https://www.ebay.com/itm/315262940864
"Bondo Red Cream Hardener, 00928, 2.75 oz",1,8.64,11.49,1.13,https://www.amazon.com/dp/B000CITG7S?tag=dcaft-20,https://www.ebay.com/itm/135005675757
Liqui Moly MoS2 Anti-Friction Engine Treatment | 300 ml | Oil additive | SKU: 2009,1,9.05,12,1.15,https://www.amazon.com/dp/B003U4O414?tag=dcaft-20,https://www.ebay.com/itm/355515469561
Dorman 917-307 Engine Oil Dipstick Compatible with Select Models,1,13.55,17.68,1.48,https://www.amazon.com/Dorman-917-307-Engine-Oil-Dipstick-Compatible-With-Select-Models/dp/B00Z7O35PG?tag=dcaft-20,https://www.ebay.com/itm/335269420705
"Kroil Original Penetrating Oil (Drip-8oz Can-Single) | Penetrant for Rusted Bolts, Metal, Hinges, Chains, Moving Parts | Rust, Corrosion Inhibitor (KL081)",1,22.46,27.9,1.26,https://www.amazon.com/dp/B000F09CF4?tag=dcaft-20,https://www.ebay.com/itm/285693477034
"Bob's Red Mill Organic Quick Cooking Rolled Oats, 32 Ounce (Pack of 4)",1,19.84,26.88,3.01,https://www.amazon.com/Bobs-Red-Mill-Organic-32-ounce/dp/B07X494GGD?tag=dcaft-20,https://www.ebay.com/itm/145507771979
"uni Kuru Toga Advance - Auto Lead Rotating Mechanical Pencil, 0.5mm (Navy)",2,13.06,17.88,2.14,https://www.amazon.com/Uni-Kuru-Toga-Advance-Auto-Lead-Rotating-Mechanical-Pencil-05Mm-Navy/dp/B06XTX4STK?tag=dcaft-20,https://www.ebay.com/itm/305493858292
"Krylon K02752007 Fusion All-In-One Spray Paint for Indoor/Outdoor Use, Satin Terracotta Red-Brown 12 Ounce (Pack of 1)",1,8.46,11.5,1.32,https://www.amazon.com/dp/B07NNWK7DC?tag=dcaft-20,https://www.ebay.com/itm/296073871603
"Efferdent Retainer Cleaning Tablets, Denture Cleanser Tablets for Dental Appliances, Fresh & Clean, Minty Fresh, 90 Tablets",1,4.37,6.34,1.02,https://www.amazon.com/Efferdent-Retainer-Denture-Cleaner-Tablets/dp/B011CXE8AQ?tag=dcaft-20,https://www.ebay.com/itm/295957318337
"Saran Cling Plus Plastic Wrap, 200 Sq Ft, 1 Count (Pack of 1)",1,7.32,10,1.18,https://www.amazon.com/Saran-Cling-Plus-Plastic-Wrap-200-Sq-Ft-1-Count-Pack-Of-1/dp/B002HNW6PK?tag=dcaft-20,https://www.ebay.com/itm/156050271525
Clip on Pipe Clamp HVAC Thermometer - Clip on Thermometer Pipe Temperature Gauge for Measuring Temperatures of HVAC Hot Water Pipes and Radiators,2,23.3,30.34,2.48,https://www.amazon.com/Clip-On-Pipe-Clamp-Hvac-Thermometer-Clip-On-Thermometer-Pipe-Temperature-Gauge/dp/B00GYV0L5I?tag=dcaft-20,https://www.ebay.com/itm/315169452986
"3-Pack Smile You're On Camera Signs 8""x12"" Rust Free Aluminum Video Surveillance Signs Outdoor, Security Camera Sign with UV Printed - Smile Your On Camera Signs for Home, Business, Yard and CCTV",1,9.47,13.87,2.32,https://www.amazon.com/4-Pack-Smile-Youre-On-Camera-Signs-8X12-Rust-Free-Aluminum-Video-Surveillance/dp/B0C6K9VNV1?tag=dcaft-20,https://www.ebay.com/itm/204635343445
VizGiz 6 Pack Tightening Nut for Replacement Car Mount Screw-On 17mm Ball-Joint Fixed Adapter Head Bracket Holder Ring for Phone Air Outlet Handlebar Kit Camera DVR Camcorder Wireless Charger,1,7.38,9.9,1.04,https://www.amazon.com/dp/B09YXPKTRQ?tag=dcaft-20,https://www.ebay.com/itm/155526098121
"Trident Original Flavor Sugar Free Gum, 12 Packs of 14 Pieces (168 Total Pieces)",1,9.34,13.26,1.93,https://www.amazon.com/dp/B0711V757H?tag=dcaft-20,https://www.ebay.com/itm/296248346482
Wix Oil Filter - 51515,1,8.57,11.62,1.31,https://www.amazon.com/WIX-51515-Spin-On-Lube-Filter/dp/B00D0IC5F2?tag=dcaft-20,https://www.ebay.com/itm/296068742032
Sunex 810m 1/4-Inch Drive 10-Mm Impact Socket,1,4.31,6.41,1.14,https://www.amazon.com/Sunex-810M-14-Inch-Drive-10-Mm-Impact-Socket/dp/B000GTHGYS?tag=dcaft-20,https://www.ebay.com/itm/315227089952
"sisma 64 DS 3DS Switch Game Case Compatible with Nintendo Game Cartridges,Game Cards Holder Organizer Home Storage Travel Safekeeping Carrying Case",1,19.25,24,1.15,https://www.amazon.com/dp/B07R5PBZXM?tag=dcaft-20,https://www.ebay.com/itm/355607792218
"RESHAKE 18 Gauge 6 Conductor Wire, 16.4FT 18/6 Tinned Copper 6 Wire Cable, Stranded Electrical Wires for Sprinkler,Thermostat,Trailer,Irrigation,Automotive Etc",1,23.53,29.63,1.66,https://www.amazon.com/Reshake-18-Gauge-6-Conductor-Wire-164Ft-186-Tinned-Copper-6-Wire-Cable-Stran/dp/B0BXKR2L8K?tag=dcaft-20,https://www.ebay.com/itm/375317619408
USB Hub 3.0 Extra USB Ports for Laptops - PC USB Extension Cable 4 Multiple USB Port for Laptop USB Port Expander USB Adapter - Computer Networking Hubs Gaming Accessories 3.0 Flash Drive Adapter,1,5.67,8,1.13,https://www.amazon.com/Usb-Hub-30-Extra-Usb-Ports-For-Laptops-Pc-Usb-Extension-Cable-4-Multiple-Usb/dp/B073P71GD3?tag=dcaft-20,https://www.ebay.com/itm/355607792240
GeriCare Bottled Aspirin 325mg 100 Count Bottle (Pack of 1),1,4.98,7.06,1.02,https://www.amazon.com/dp/B0006GE5EU?tag=dcaft-20,https://www.ebay.com/itm/315221701028
Lindy Worm Blower,2,5.04,8.28,2,https://www.amazon.com/gp/product/B002X4AH7M?tag=dcaft-20,https://www.ebay.com/itm/134910849661
BougeRV 1 1/4 Inch (1.25 Inch) Trailer Hitch Cover Plug Insert Rubber Hitch Plug Fits 1.25 Inch Receivers for Subaru Jeep,1,7.43,10.22,1.26,https://www.amazon.com/Bougerv-1-14-Inch-125-Inch-Trailer-Hitch-Cover-Plug-Insert-Rubber-Hitch-Plug/dp/B075GHG431?tag=dcaft-20,https://www.ebay.com/itm/315158344658
"LTKJ 5pcs Titanium Ti Grade 5 Gr.5 GR5 Metal Rod Diameter 3mm, Length 25cm 10 Inches",1,8.39,12.15,1.94,https://www.amazon.com/dp/B07MT9HSHT?tag=dcaft-20,https://www.ebay.com/itm/404807795678
"Ocean Spray® Diet Cran-Cherry® Cranberry Cherry Juice Drink, 64 Fl Oz Bottle (Pack of 1)",2,6.92,10.68,2.16,https://www.amazon.com/Ocean-Spray-Diet-Cranberry-Cherry-Juice-Drink-64-Fl-Oz-Bottle/dp/B01KJNTV9I?tag=dcaft-20,https://www.ebay.com/itm/404631502649
"Grounding Tester, Briidea Grounding Continuity Tester with 15ft Grounding Cord, Designed for Test The Effectiveness of Grounded Products, Mats, Pet Beds, Wrist Bands, Blankets, Pillow Case",1,16.95,21.69,1.49,https://www.amazon.com/Grounding-Continuity-Designed-Effectiveness-Grounded/dp/B0C5Q93PLW?tag=dcaft-20,https://www.ebay.com/itm/315037116637
"Zebra Pen Zebrite Double-Ended Highlighter, Medium Chisel Point and Fine Point, Assorted Colors, 5-Count",2,18.88,25.86,3.1,https://www.amazon.com/dp/B001PMGARE?tag=dcaft-20,https://www.ebay.com/itm/285796671875
"Chef Boyardee Beef Ravioli, 15 oz, 4 Pack",2,7.98,12,2.22,https://www.amazon.com/Chef-Boyardee-Beef-Ravioli-Pack/dp/B00I9VBMLI?tag=dcaft-20,https://www.ebay.com/itm/355520559849
"Zip Ties 4 inch, Small Zip Ties with 18 lb Tensile Strength, Black, 200 Pack, by Tantti Supply",1,4.27,6.34,1.12,https://www.amazon.com/Zip-Ties-4-Inch-Small-Zip-Ties-With-18-Lb-Tensile-Strength-Black-200-Pack-By/dp/B0BC1VH4XB?tag=dcaft-20,https://www.ebay.com/itm/296264909376
Krest Pro Care: Krest Black Space Tooth Comb #6000 (3 - PACK),1,5.87,8.29,1.18,https://www.amazon.com/Krest-Pro-Care-Krest-Black-Space-Tooth-Comb-6000-3-Pack/dp/B07M7ZXQS5?tag=dcaft-20,https://www.ebay.com/itm/355572034534
YXQ 1000V 500mA Ceramic Fuse 6.3 x 32mm White for Multimeter 5 PCS,1,8.71,11.52,1.08,https://www.amazon.com/Yxq-1000V-500Ma-Ceramic-Fuse-63-X-32Mm-White-For-Multimeter-5-Pcs/dp/B071G8D31P?tag=dcaft-20,https://www.ebay.com/itm/375317617957
"McCormick Poultry Gravy Mix, 18 oz",1,5.76,8.63,1.58,https://www.amazon.com/Mccormick-Poultry-Gravy-Mix-18-Oz/dp/B005IVPDKI?tag=dcaft-20,https://www.ebay.com/itm/296292774327
"USB C to Dual 6.35mm 1/4 inch Stereo Splitter Y Cable, USB Type C to Dual 6.35mm 1/4 inch TS Audio Cord for Smartphone, Tablet, Laptop Link Amplifier, Mixing Console Mixer, Speaker, 3.3 Feet",1,8.99,13.99,2.9,https://www.amazon.com/Splitter-Smartphone-Amplifier-Console-Speaker/dp/B0BX3TTD9Y?tag=dcaft-20,https://www.ebay.com/itm/176319574651
"Custom Install Parts 5.25-6.5"" Speaker Adapter Fits Harley Davidson Ultra & Roadglide Street Electra Enclosure Trim Mount Bezel",1,9.99,15.28,3,https://www.amazon.com/dp/B00Q31MGVG?tag=dcaft-20,https://www.ebay.com/itm/176203812258
Seachem Flourish Excel Bioavailable Carbon - Organic Carbon Source for Aquatic Plants 250 ml,1,7.45,10.5,1.48,https://www.amazon.com/dp/B001EUE6SC?tag=dcaft-20,https://www.ebay.com/itm/225900966366
"Funtasty Sugar-Free Fruit Gummy Bears Candy, Pectin Soft and Chewy Candy, 1-Pound Pack",1,13.99,19.28,2.4,https://www.amazon.com/Funtasty-Sugar-Free-Fruit-Gummy-Bears-Vegan-Candy-1-Pound-Pack/dp/B0BLFKQDJY?tag=dcaft-20,https://www.ebay.com/itm/375211431303
"True Lemon WILDBERRY LEMONADE, True Citrus, 10 Count (Pack of 4)",1,15.61,19.81,1.23,https://www.amazon.com/dp/B06VT3WQTL?tag=dcaft-20,https://www.ebay.com/itm/156130253197
"esbeecables [Apple MFi Certified] 2 Pack Headphone Adapter for iPhone, 2 in 1 Lightning to 3.5mm AUX Audio + Charger Splitter Compatible with iPhone 14/13/12/11/XS/XR/iPad, Support Call+Music Control",1,6.99,11.4,2.7,https://www.amazon.com/Esbeecables-Apple-Mfi-Certified-2-Pack-Headphone-Adapter-For-Iphone-2-In-1-Li/dp/B08KTK8Y95?tag=dcaft-20,https://www.ebay.com/itm/175862699399
"Utoolmart Hex Impact Bit Socket, 1/2-Inch Drive Allen Bit Socket, 19mm Hex Impact Socket, Cr-Mo Steel, Master Impact Hex Driver, 1pcs",1,13.77,19.4,2.72,https://www.amazon.com/dp/B0813F18XT?tag=dcaft-20,https://www.ebay.com/itm/355569414244
"McCormick Poultry Gravy Mix, 18 oz",1,5.76,8.63,1.58,https://www.amazon.com/Mccormick-Poultry-Gravy-Mix-18-Oz/dp/B005IVPDKI?tag=dcaft-20,https://www.ebay.com/itm/296292774327
"Krylon K02752007 Fusion All-In-One Spray Paint for Indoor/Outdoor Use, Satin Terracotta Red-Brown 12 Ounce (Pack of 1)",1,8.46,11.5,1.32,https://www.amazon.com/dp/B07NNWK7DC?tag=dcaft-20,https://www.ebay.com/itm/296073871603
"Channellock 926T Universal Tip Kit, 5-Tips",1,9,12.16,1.34,https://www.amazon.com/Channellock-Replacement-Tips-Steel-927-Replacement-Tip-Kit-927T/dp/B000GHYBL6?tag=dcaft-20,https://www.ebay.com/itm/395166811198
Greatest Hits,1,8.46,11.5,1.32,https://www.amazon.com/Greatest-Hits-Guess-Who/dp/B01EUKLQ7G?tag=dcaft-20,https://www.ebay.com/itm/355436333918
"LBTING Fire Pit Cover, 48 inch Cover for 42-48 inch Round Firepit, Waterproof Windproof Dustproof UV-Resistant Heavy Duty Cover for Outdoor Patio Firepit Table - Black",1,17.99,27.28,5.2,https://www.amazon.com/Waterproof-Windproof-Dustproof-UV-Resistant-Outdoor/dp/B088M5LNFQ?tag=dcaft-20,https://www.ebay.com/itm/355608223028
"Dried Cherries Tart Cherry, 1lb. Montmorency Tart Cherries, Dried Sour Cherries Fresh, Montmorency Dried Tart Cherries, Dried Cherries, All-Natural Whole Sour Cherry 16 oz.",1,14.28,19.39,2.2,https://www.amazon.com/dp/B08Z5QXBK1?tag=dcaft-20,https://www.ebay.com/itm/355314138002
Scream 6,1,12.39,16.29,1.46,https://www.amazon.com/dp/B0BW2RVMBC?tag=dcaft-20,https://www.ebay.com/itm/204562874161
"LiftAid Shoulder Pulley for Physical Therapy with Exercise Guide - Improves Shoulder Strength & Range of Motion - Reduces Pain, Helps in Muscle Recovery - Physical Therapy Equipment (Green)",1,8.11,10.87,1.13,https://www.amazon.com/dp/B0BGSB9ZCT?tag=dcaft-20,https://www.ebay.com/itm/134883128585
"Long USB C Cable [12ft, 2-Pack], etguuds Fast Charging USB A to Type C Charger Cable Braided for Samsung Galaxy S22 S21 S20 Ultra 5G S10 S10E S9 Note 20 10 9, A10e A20 A33 A32 A50 A70, LG, Moto, Pixel",1,14.05,18.58,1.74,https://www.amazon.com/Long-Usb-C-Cable-12Ft-2-Pack-Etguuds-Fast-Charging-Usb-A-To-Type-C-Charger-C/dp/B0BFCRNQTX?tag=dcaft-20,https://www.ebay.com/itm/404827832742
"Picowe 2Pack Condensation Collector Cup Replacement for Instant Pot 5 6 8 Quart, Duo, Duo Plus, Ultra, Lux",1,7.67,11.4,2.02,https://www.amazon.com/Picowe-2Pack-Condensation-Collector-Cup-Replacement-For-Instant-Pot-5-6-8-Quart/dp/B082DYM115?tag=dcaft-20,https://www.ebay.com/itm/335208776909
"BLIND, THE [DVD]",1,12.18,16.69,2.01,https://www.amazon.com/Blind-DVD-Andrew-Hyatt/dp/B0CGMFW8Y9?tag=dcaft-20,https://www.ebay.com/itm/296083993933
"MTM 50 Round Flip-Top Rifle Ammo Box 220 Swift 243 308 Win, Green",4,21.36,31.72,5.6,https://www.amazon.com/Mtm-50-Round-Flip-Top-Rifle-Ammo-Box-220-Swift-243-308-Win/dp/B0010FNUH4?tag=dcaft-20,https://www.ebay.com/itm/404712060403
"Bounty Essentials Select-A-Size Paper Towels, White, 2 Double Rolls = 4 Regular Rolls",2,6.94,11.38,2.74,https://www.amazon.com/Bounty-Essentials-Select-A-Size-Paper-Towels-White-2-Double-Rolls-4-Regular/dp/B0CDZBH85H?tag=dcaft-20,https://www.ebay.com/itm/296281864790
